Date,temp_C,HR,windSpeed_m/s,windGust_m/s,pres_mbar,solarRad_W/m2,rain_mm/h,rain_day,Power_kW,Holiday,Hour,Date Day
2017-02-15 12:00:00,13.240833333333333,66.51416666666667,3.8889999999999993,5.199083333333333,1027.0,582.2083333333334,0.0,0.0,307.58100099999996,0.0,12,2017-02-15
2017-02-15 13:00:00,14.15916666666667,61.85083333333333,3.5202500000000003,4.8429166666666665,1026.0833333333333,516.4749999999999,0.0,0.0,302.1442242,0.0,13,2017-02-15
2017-02-15 14:00:00,15.309166666666664,57.29666666666666,2.831916666666667,3.8157499999999995,1026.0,317.1166666666667,0.0,0.0,313.6814681,0.0,14,2017-02-15
2017-02-15 15:00:00,15.959999999999999,54.280833333333334,3.7597500000000004,4.780000000000001,1025.1666666666667,375.05833333333334,0.0,0.0,310.7211289,0.0,15,2017-02-15
2017-02-15 16:00:00,16.284166666666668,52.965,3.7439166666666672,4.905749999999999,1025.0,187.1916666666667,0.0,0.0,300.34487210000003,0.0,16,2017-02-15
2017-02-15 17:00:00,15.785833333333331,54.12416666666667,3.1499166666666674,4.130083333333332,1026.0,52.16166666666666,0.0,0.0,278.07430560000006,0.0,17,2017-02-15
2017-02-15 18:00:00,15.668333333333335,54.73083333333333,3.702083333333334,4.486416666666667,1026.0,4.312416666666667,0.0,0.0,227.2313589,0.0,18,2017-02-15
2017-02-15 19:00:00,15.443333333333333,53.725,3.897749999999999,4.947666666666667,1026.5,2.164166666666666,0.0,0.0,182.3666481,0.0,19,2017-02-15
2017-02-15 20:00:00,14.491666666666667,56.16166666666668,3.9711666666666665,5.220166666666667,1027.0,2.060416666666667,0.0,0.0,163.3414874,0.0,20,2017-02-15
2017-02-15 21:00:00,13.8375,56.68666666666667,4.259333333333333,5.45075,1027.5833333333333,2.004916666666667,0.0,0.0,161.7336448,0.0,21,2017-02-15
2017-02-15 22:00:00,13.410000000000002,58.39583333333332,4.2804166666666665,5.408833333333334,1028.0,2.0581666666666663,0.0,0.0,150.59825690000002,0.0,22,2017-02-15
2017-02-15 23:00:00,13.088461538461537,59.18384615384616,4.549538461538462,5.708846153846155,1028.0,1.9446923076923075,0.0,0.0,151.14432060000001,0.0,23,2017-02-15
2017-02-16 00:00:00,12.683333333333332,61.145833333333336,4.74675,5.97475,1028.0,1.7468333333333337,0.0,0.0,150.5465598,0.0,0,2017-02-16
2017-02-16 01:00:00,12.312307692307693,64.09230769230768,4.738076923076923,6.231461538461537,1028.0,2.0984615384615384,0.0,0.0,151.7414535,0.0,1,2017-02-16
2017-02-16 02:00:00,11.774166666666666,65.42833333333333,4.690916666666666,5.807416666666666,1028.0,1.454,0.0,0.0,150.25647,0.0,2,2017-02-16
2017-02-16 03:00:00,11.3675,66.4525,4.715416666666666,5.932916666666666,1028.0,1.1194166666666667,0.0,0.0,150.3456318,0.0,3,2017-02-16
2017-02-16 04:00:00,10.956666666666665,68.60666666666667,4.285583333333333,5.513833333333333,1028.0,2.049416666666667,0.0,0.0,146.70402109999998,0.0,4,2017-02-16
2017-02-16 05:00:00,10.645833333333332,69.24083333333333,4.4885,5.701999999999999,1028.0,2.24325,0.0,0.0,145.8894255,0.0,5,2017-02-16
2017-02-16 06:00:00,10.364166666666668,69.40500000000002,4.624499999999999,6.079916666666667,1028.0,1.327,0.0,0.0,163.9107834,0.0,6,2017-02-16
2017-02-16 07:00:00,10.1825,69.89,4.956416666666668,6.058416666666667,1028.4166666666667,15.761083333333332,0.0,0.0,194.6150934,0.0,7,2017-02-16
2017-02-16 08:00:00,10.765833333333333,66.71999999999998,5.012333333333333,6.688833333333332,1029.0,150.5,0.0,0.0,253.945783,0.0,8,2017-02-16
2017-02-16 09:00:00,11.236666666666666,65.0425,4.788833333333334,6.038166666666665,1029.0,321.03333333333336,0.0,0.0,304.67863789999996,0.0,9,2017-02-16
2017-02-16 10:00:00,11.924166666666666,63.876666666666665,3.60075,5.073416666666667,1029.0,470.71666666666664,0.0,0.0,330.22328430000005,0.0,10,2017-02-16
2017-02-16 11:00:00,12.925833333333332,59.649166666666666,3.945,5.324749999999999,1029.0,575.775,0.0,0.0,321.5672642,0.0,11,2017-02-16
2017-02-16 12:00:00,14.792499999999999,52.30666666666667,3.1655833333333327,4.38175,1028.75,625.8583333333333,0.0,0.0,267.68967680000003,0.0,12,2017-02-16
2017-02-16 13:00:00,16.035833333333333,48.320833333333326,3.6599999999999997,4.759083333333334,1028.0,616.7083333333334,0.0,0.0,268.32050699999996,0.0,13,2017-02-16
2017-02-16 14:00:00,17.285833333333336,41.69916666666668,2.6835,3.689833333333333,1027.0833333333333,549.7166666666666,0.0,0.0,297.0961175,0.0,14,2017-02-16
2017-02-16 15:00:00,17.951666666666664,37.80583333333333,2.2992500000000002,3.228666666666667,1027.0,428.46666666666664,0.0,0.0,297.02579269999995,0.0,15,2017-02-16
2017-02-16 16:00:00,18.278333333333332,35.11416666666667,2.150833333333333,2.809249999999999,1027.0,267.32500000000005,0.0,0.0,287.4875731,0.0,16,2017-02-16
2017-02-16 17:00:00,17.8625,35.267500000000005,2.0214166666666666,2.5996666666666663,1027.0833333333333,94.40499999999997,0.0,0.0,263.07168160000003,0.0,17,2017-02-16
2017-02-16 18:00:00,17.179999999999996,42.23416666666666,2.056333333333334,2.515833333333333,1028.0,4.4035,0.0,0.0,228.59306469999999,0.0,18,2017-02-16
2017-02-16 19:00:00,16.374166666666667,47.77833333333333,1.8203333333333331,2.2014166666666664,1028.0,1.792333333333333,0.0,0.0,198.74374519999998,0.0,19,2017-02-16
2017-02-16 20:00:00,15.488333333333335,51.85166666666666,2.185583333333333,2.49475,1028.1666666666667,1.778833333333333,0.0,0.0,169.8362757,0.0,20,2017-02-16
2017-02-16 21:00:00,15.211666666666666,51.12916666666666,2.0230833333333336,2.3060833333333335,1029.0,1.8712499999999999,0.0,0.0,163.48423,0.0,21,2017-02-16
2017-02-16 22:00:00,14.741666666666667,50.17583333333334,1.9969166666666667,2.3479999999999994,1028.5833333333333,1.774333333333333,0.0,0.0,155.2792514,0.0,22,2017-02-16
2017-02-16 23:00:00,13.379166666666665,54.36166666666666,3.2372499999999995,3.8365833333333335,1028.0833333333333,1.5254166666666669,0.0,0.0,154.76709430000002,0.0,23,2017-02-16
2017-02-17 00:00:00,12.624166666666666,56.51333333333334,3.1167499999999992,3.5223333333333335,1028.0,1.5439999999999996,0.0,0.0,155.0421145,0.0,0,2017-02-17
2017-02-17 01:00:00,12.036666666666667,61.119166666666665,4.093333333333334,4.675166666666666,1028.0,1.4332500000000001,0.0,0.0,143.0102947,0.0,1,2017-02-17
2017-02-17 02:00:00,11.546666666666667,64.83833333333335,4.4969166666666665,5.22025,1028.0,1.61775,0.0,0.0,139.538217,0.0,2,2017-02-17
2017-02-17 03:00:00,11.274999999999999,64.54416666666667,4.7975,5.534583333333334,1028.0,1.6779166666666667,0.0,0.0,139.24708069999997,0.0,3,2017-02-17
2017-02-17 04:00:00,10.8175,65.29333333333334,3.948333333333334,5.136333333333333,1028.0,1.7424166666666665,0.0,0.0,138.4326944,0.0,4,2017-02-17
2017-02-17 05:00:00,10.059999999999999,68.66333333333334,4.939166666666666,6.184916666666667,1028.0,1.5671666666666668,0.0,0.0,145.4134773,0.0,5,2017-02-17
2017-02-17 06:00:00,9.663333333333332,70.355,5.180083333333333,6.624916666666667,1028.0,1.7979166666666664,0.0,0.0,166.6176603,0.0,6,2017-02-17
2017-02-17 07:00:00,9.467500000000001,72.125,3.5587499999999994,5.010583333333334,1028.0,16.810333333333332,0.0,0.0,191.6549635,0.0,7,2017-02-17
2017-02-17 08:00:00,10.076666666666666,69.30499999999999,3.532583333333333,4.57025,1028.0833333333333,144.025,0.0,0.0,234.0346554,0.0,8,2017-02-17
2017-02-17 09:00:00,10.769166666666669,65.4725,3.464666666666666,4.94775,1029.0,311.32500000000005,0.0,0.0,295.3687646,0.0,9,2017-02-17
2017-02-17 10:00:00,11.450833333333334,63.31666666666667,3.6094166666666663,4.549416666666667,1028.6666666666667,493.875,0.0,0.0,316.09574360000005,0.0,10,2017-02-17
2017-02-17 11:00:00,12.746666666666668,59.387499999999996,2.6310833333333328,3.3334166666666665,1028.0,562.725,0.0,0.0,323.1420374,0.0,11,2017-02-17
2017-02-17 12:00:00,14.793333333333331,53.51083333333333,1.7995833333333335,2.3898333333333333,1027.75,622.2666666666665,0.0,0.0,302.5998703,0.0,12,2017-02-17
2017-02-17 13:00:00,17.3725,45.310833333333335,1.1845,1.9286666666666665,1026.5833333333333,582.1083333333333,0.0,0.0,294.24356780000005,0.0,13,2017-02-17
2017-02-17 14:00:00,17.411666666666665,43.3175,1.9375,2.6834166666666666,1026.0,519.9166666666666,0.0,0.0,301.97803999999996,0.0,14,2017-02-17
2017-02-17 15:00:00,17.565833333333334,38.01916666666667,1.9689166666666666,2.5996666666666663,1026.0,418.7583333333334,0.0,0.0,311.6234212,0.0,15,2017-02-17
2017-02-17 16:00:00,17.666666666666668,33.94583333333333,2.128,2.76725,1025.8333333333333,302.7749999999999,0.0,0.0,299.58239219999996,0.0,16,2017-02-17
2017-02-17 17:00:00,17.274166666666673,34.29416666666666,1.2980833333333335,1.7609166666666667,1026.0,94.71249999999999,0.0,0.0,270.4626925,0.0,17,2017-02-17
2017-02-17 18:00:00,16.649166666666666,37.155,1.167,1.5094166666666666,1026.0,6.335083333333334,0.0,0.0,237.4209201,0.0,18,2017-02-17
2017-02-17 19:00:00,14.722499999999998,58.39249999999999,2.9595,3.4592500000000004,1026.5,1.6794999999999998,0.0,0.0,211.1707234,0.0,19,2017-02-17
2017-02-17 20:00:00,13.368333333333334,62.24583333333334,5.012416666666667,5.870416666666666,1027.0,1.5735,0.0,0.0,171.9114852,0.0,20,2017-02-17
2017-02-17 21:00:00,13.062499999999998,61.04750000000001,4.48825,5.387999999999999,1027.0,1.5460833333333335,0.0,0.0,160.6471685,0.0,21,2017-02-17
2017-02-17 22:00:00,13.168333333333335,55.61416666666667,2.6695000000000007,3.2703333333333338,1027.0,1.626916666666667,0.0,0.0,158.159638,0.0,22,2017-02-17
2017-02-17 23:00:00,12.513846153846155,59.370000000000005,1.7885384615384619,2.0899230769230766,1026.8461538461538,1.472153846153846,0.0,0.0,152.5912115,0.0,23,2017-02-17
2017-02-18 00:00:00,12.517499999999998,56.915833333333325,1.8431666666666668,2.26425,1026.6666666666667,1.5046666666666668,0.0,0.0,140.0011886,0.0,0,2017-02-18
2017-02-18 01:00:00,12.457500000000001,56.03249999999999,1.6770833333333333,1.9706666666666663,1026.0,1.5924166666666666,0.0,0.0,136.4583675,0.0,1,2017-02-18
2017-02-18 02:00:00,12.505000000000003,54.283333333333324,2.0843333333333334,2.411,1025.9166666666667,1.3569166666666668,0.0,0.0,132.7845246,0.0,2,2017-02-18
2017-02-18 03:00:00,12.2575,55.42333333333334,3.092333333333334,3.5430833333333336,1025.1666666666667,1.7146666666666668,0.0,0.0,132.6955721,0.0,3,2017-02-18
2017-02-18 04:00:00,11.436666666666666,63.41499999999999,2.5839166666666666,3.0189999999999997,1025.3333333333333,1.3525833333333332,0.0,0.0,134.18285790000002,0.0,4,2017-02-18
2017-02-18 05:00:00,10.751666666666667,78.2,2.8547499999999997,3.3125,1025.0,1.731,0.0,0.0,134.64917830000002,0.0,5,2017-02-18
2017-02-18 06:00:00,11.180833333333332,79.38333333333334,1.7993333333333332,2.1804166666666664,1025.0,1.8670833333333334,0.0,0.0,141.731681,0.0,6,2017-02-18
2017-02-18 07:00:00,11.048333333333332,80.15,0.4369166666666667,0.5870000000000001,1025.0,15.820416666666665,0.0,0.0,148.8683924,0.0,7,2017-02-18
2017-02-18 08:00:00,12.483333333333333,74.07416666666667,0.24283333333333335,0.3774166666666667,1026.0,140.97916666666666,0.0,0.0,142.30495369999997,0.0,8,2017-02-18
2017-02-18 09:00:00,14.300833333333332,65.01916666666666,0.8228333333333332,1.237,1026.0,311.71666666666664,0.0,0.0,133.93902340000002,0.0,9,2017-02-18
2017-02-18 10:00:00,13.715833333333334,69.67999999999999,4.119583333333334,5.220250000000001,1026.0,322.4166666666667,0.0,0.0,135.3528449,0.0,10,2017-02-18
2017-02-18 11:00:00,13.690833333333332,69.13666666666666,4.5616666666666665,5.639333333333334,1025.8333333333333,222.76333333333335,0.0,0.0,135.49684330000002,0.0,11,2017-02-18
2017-02-18 12:00:00,13.20916666666667,67.6775,5.838583333333332,7.086000000000001,1024.9166666666667,357.55,0.0,0.0,138.5139028,0.0,12,2017-02-18
2017-02-18 13:00:00,13.676666666666668,59.33166666666667,6.356083333333333,7.947333333333333,1024.0,504.48333333333335,0.0,0.0,141.24003530000002,0.0,13,2017-02-18
2017-02-18 14:00:00,14.239166666666664,53.89333333333334,5.543416666666666,6.896916666666666,1023.1666666666666,380.48333333333335,0.0,0.0,126.70749909999999,0.0,14,2017-02-18
2017-02-18 15:00:00,14.100000000000001,55.94416666666666,5.2605,6.394166666666667,1022.0,300.05,0.0,0.0,130.94310320000002,0.0,15,2017-02-18
2017-02-18 16:00:00,13.76,57.91583333333333,6.082,7.568166666666667,1022.0,288.1083333333333,0.0,0.0,137.0186636,0.0,16,2017-02-18
2017-02-18 17:00:00,12.866666666666667,61.68833333333334,7.521416666666667,9.266583333333333,1022.0,68.70916666666666,0.0,0.0,143.37070930000002,0.0,17,2017-02-18
2017-02-18 18:00:00,12.14583333333333,67.47500000000001,5.9145,7.2545,1022.0,2.8959166666666665,0.0,0.0,146.7707878,0.0,18,2017-02-18
2017-02-18 19:00:00,11.755833333333333,66.37666666666667,5.968166666666666,7.359666666666666,1022.0,1.5692499999999996,0.0,0.0,146.930693,0.0,19,2017-02-18
2017-02-18 20:00:00,11.150833333333333,72.0425,5.272666666666667,6.562833333333334,1022.0,1.3224166666666666,0.0,0.0,145.04636509999997,0.0,20,2017-02-18
2017-02-18 21:00:00,10.894166666666665,74.55,3.6060833333333338,4.213916666666667,1021.5833333333334,1.1238333333333335,0.0,0.0,144.672346,0.0,21,2017-02-18
2017-02-18 22:00:00,10.929166666666667,74.74166666666666,3.445166666666666,4.151083333333333,1021.0,1.12625,0.0,0.0,141.9056093,0.0,22,2017-02-18
2017-02-18 23:00:00,10.745833333333335,75.96666666666665,2.744666666666667,3.5430833333333336,1020.9166666666666,1.2485,0.0,0.0,139.2742897,0.0,23,2017-02-18
2017-02-19 00:00:00,10.316666666666666,77.10000000000001,3.6025000000000005,4.360666666666667,1020.0833333333334,1.2209166666666664,0.041666666666666664,0.041666666666666664,140.8660162,0.0,0,2017-02-19
2017-02-19 01:00:00,9.786666666666667,75.56666666666666,3.2181666666666664,4.172083333333334,1019.3333333333334,1.0895000000000001,0.25000000000000006,0.29166666666666663,142.977016,0.0,1,2017-02-19
2017-02-19 02:00:00,9.520833333333334,73.61666666666666,4.8465,6.059083333333333,1019.0833333333334,1.1774166666666666,0.10833333333333335,0.39999999999999997,138.71462150000002,0.0,2,2017-02-19
2017-02-19 03:00:00,9.458333333333334,76.29166666666666,5.06125,6.666999999999999,1019.0,1.0873333333333333,0.0,0.39999999999999997,138.77238830000002,0.0,3,2017-02-19
2017-02-19 04:00:00,9.458333333333334,73.85000000000001,4.797416666666667,6.248333333333332,1019.25,1.4150833333333332,0.0,0.39999999999999997,138.4984146,0.0,4,2017-02-19
2017-02-19 05:00:00,9.099166666666667,72.425,4.743250000000001,5.890250000000001,1020.0,1.21425,0.0,0.39999999999999997,138.502182,0.0,5,2017-02-19
2017-02-19 06:00:00,8.623333333333333,73.24166666666666,4.444583333333334,5.534583333333333,1020.5833333333334,1.17025,0.0,0.39999999999999997,138.5235306,0.0,6,2017-02-19
2017-02-19 07:00:00,8.635833333333334,71.58083333333333,5.758499999999999,6.9185833333333315,1021.0,18.063083333333335,0.0,0.39999999999999997,143.0588523,0.0,7,2017-02-19
2017-02-19 08:00:00,9.4425,65.68833333333333,6.6498333333333335,8.86925,1021.8333333333334,153.51666666666665,0.0,0.39999999999999997,135.5585868,0.0,8,2017-02-19
2017-02-19 09:00:00,9.614166666666666,65.86666666666667,7.546166666666665,9.874166666666667,1022.3333333333334,325.06666666666666,0.0,0.39999999999999997,133.1656599,0.0,9,2017-02-19
2017-02-19 10:00:00,9.925833333333333,68.47500000000001,6.191,8.636999999999999,1023.0,473.8916666666666,0.0,0.39999999999999997,134.3975997,0.0,10,2017-02-19
2017-02-19 11:00:00,11.363333333333335,64.72999999999999,6.396083333333333,8.408,1023.0,578.8166666666667,0.0,0.39999999999999997,144.99717959999998,0.0,11,2017-02-19
2017-02-19 12:00:00,13.231666666666667,57.55416666666667,5.858333333333333,8.343666666666667,1022.4166666666666,630.4916666666667,0.0,0.39999999999999997,146.9941109,0.0,12,2017-02-19
2017-02-19 13:00:00,14.917499999999999,49.35249999999999,6.954333333333332,9.413583333333333,1021.5833333333334,625.5833333333334,0.0,0.39999999999999997,142.3936969,0.0,13,2017-02-19
2017-02-19 14:00:00,15.5225,47.24,6.719333333333334,8.386416666666667,1021.0,557.7583333333333,0.0,0.39999999999999997,142.8646219,0.0,14,2017-02-19
2017-02-19 15:00:00,15.863333333333335,46.50083333333333,6.816749999999999,8.866916666666667,1021.1666666666666,427.01666666666665,0.0,0.39999999999999997,146.0009824,0.0,15,2017-02-19
2017-02-19 16:00:00,15.964166666666669,46.7725,5.867999999999999,7.986666666666667,1022.0,277.2,0.0,0.39999999999999997,149.431828,0.0,16,2017-02-19
2017-02-19 17:00:00,15.853333333333332,46.895833333333336,5.445666666666665,6.813333333333333,1022.0833333333334,106.55666666666667,0.0,0.39999999999999997,152.083659,0.0,17,2017-02-19
2017-02-19 18:00:00,15.374166666666667,47.27000000000001,4.42375,5.598166666666667,1023.0,6.472333333333332,0.0,0.39999999999999997,158.9576989,0.0,18,2017-02-19
2017-02-19 19:00:00,14.866666666666669,49.785000000000004,4.51275,5.24125,1023.0,1.5504166666666668,0.0,0.39999999999999997,161.1356747,0.0,19,2017-02-19
2017-02-19 20:00:00,14.660833333333334,49.57666666666666,4.283833333333333,5.47175,1023.8333333333334,1.6058333333333332,0.0,0.39999999999999997,162.4546833,0.0,20,2017-02-19
2017-02-19 21:00:00,14.430833333333334,49.689166666666665,5.445583333333334,6.477999999999999,1024.0,1.4953333333333336,0.0,0.39999999999999997,160.78719019999997,0.0,21,2017-02-19
2017-02-19 22:00:00,13.699166666666668,50.95666666666667,5.5696666666666665,6.940583333333333,1024.5833333333333,1.5160833333333328,0.0,0.39999999999999997,159.1234645,0.0,22,2017-02-19
2017-02-19 23:00:00,13.49923076923077,49.98076923076923,5.362153846153846,6.754999999999999,1025.0,1.3909999999999998,0.0,0.4,147.02655239999999,0.0,23,2017-02-19
2017-02-20 00:00:00,13.170000000000002,50.32249999999999,5.957583333333335,7.085583333333333,1024.5833333333333,1.4609166666666666,0.0,0.0,126.2066442,0.0,0,2017-02-20
2017-02-20 01:00:00,12.798333333333332,51.880833333333335,6.2405,7.359416666666667,1024.1666666666667,1.4214166666666666,0.0,0.0,119.53499740000002,0.0,1,2017-02-20
2017-02-20 02:00:00,12.198333333333336,56.36249999999999,6.518583333333333,8.071916666666668,1024.0,1.3453333333333335,0.0,0.0,117.8555742,0.0,2,2017-02-20
2017-02-20 03:00:00,11.649166666666666,61.153333333333336,6.385999999999999,7.651833333333332,1023.25,1.2646666666666666,0.0,0.0,115.8324804,0.0,3,2017-02-20
2017-02-20 04:00:00,10.930000000000001,64.34166666666665,6.081583333333334,7.756833333333333,1023.0,1.32475,0.0,0.0,116.2887544,0.0,4,2017-02-20
2017-02-20 05:00:00,10.91916666666667,62.82833333333334,6.777083333333334,8.30275,1023.0,1.2324166666666665,0.0,0.0,121.20563,0.0,5,2017-02-20
2017-02-20 06:00:00,10.755,62.03999999999999,7.388583333333334,8.846583333333333,1023.0,1.1978333333333333,0.0,0.0,135.8290024,0.0,6,2017-02-20
2017-02-20 07:00:00,10.934166666666668,59.60999999999999,7.321000000000001,8.994166666666667,1023.0,24.109750000000002,0.0,0.0,169.4180943,0.0,7,2017-02-20
2017-02-20 08:00:00,10.594166666666666,60.95666666666667,6.798083333333334,9.852500000000001,1023.75,168.75833333333333,0.0,0.0,235.1405966,0.0,8,2017-02-20
2017-02-20 09:00:00,10.725833333333332,58.850833333333334,7.400083333333335,9.85275,1024.0,346.59999999999997,0.0,0.0,296.7128892,0.0,9,2017-02-20
2017-02-20 10:00:00,12.065833333333336,52.14750000000001,6.612333333333333,8.826416666666667,1023.75,502.0583333333334,0.0,0.0,322.91138880000005,0.0,10,2017-02-20
2017-02-20 11:00:00,13.256666666666666,49.18833333333333,6.810666666666667,8.846583333333333,1023.0,606.2666666666667,0.0,0.0,329.87228819999996,0.0,11,2017-02-20
2017-02-20 12:00:00,14.497500000000004,46.5825,7.8548333333333344,9.790833333333333,1022.1666666666666,657.65,0.0,0.0,313.33403010000006,0.0,12,2017-02-20
2017-02-20 13:00:00,15.4825,41.38583333333333,8.214333333333334,10.230916666666667,1021.0833333333334,644.725,0.0,0.0,313.0322195,0.0,13,2017-02-20
2017-02-20 14:00:00,16.392499999999995,37.15,10.120833333333332,12.180833333333334,1020.0833333333334,575.6,0.0,0.0,334.38563339999996,0.0,14,2017-02-20
2017-02-20 15:00:00,17.121666666666666,33.641666666666666,7.790166666666669,10.544999999999998,1020.0,449.72499999999997,0.0,0.0,335.3712271,0.0,15,2017-02-20
2017-02-20 16:00:00,17.203333333333333,33.40333333333333,7.499583333333334,9.831916666666666,1020.0,286.4666666666667,0.0,0.0,324.7622287,0.0,16,2017-02-20
2017-02-20 17:00:00,17.075833333333332,33.60333333333333,6.437666666666668,8.679166666666667,1020.0,110.02750000000002,0.0,0.0,282.39928080000004,0.0,17,2017-02-20
2017-02-20 18:00:00,16.2575,35.84250000000001,6.958833333333334,8.512666666666668,1020.0833333333334,6.219666666666665,0.0,0.0,240.7257671,0.0,18,2017-02-20
2017-02-20 19:00:00,15.56166666666667,38.10583333333334,6.079833333333333,8.008166666666666,1021.0,1.5180833333333332,0.0,0.0,195.76080159999998,0.0,19,2017-02-20
2017-02-20 20:00:00,15.175000000000002,39.13833333333333,5.7635000000000005,6.939500000000002,1021.0,1.4628333333333332,0.0,0.0,153.7647566,0.0,20,2017-02-20
2017-02-20 21:00:00,14.754999999999997,41.8775,4.8585,5.974666666666667,1022.0,1.5066666666666668,0.0,0.0,138.7328306,0.0,21,2017-02-20
2017-02-20 22:00:00,14.488333333333335,44.0725,5.810833333333332,7.274833333333333,1022.0,1.2645000000000002,0.0,0.0,135.1207312,0.0,22,2017-02-20
2017-02-20 23:00:00,14.211666666666666,46.096666666666664,5.745583333333333,7.233499999999999,1021.3333333333334,1.2505833333333334,0.0,0.0,131.0546601,0.0,23,2017-02-20
2017-02-21 00:00:00,13.655833333333332,47.23333333333333,5.835083333333333,7.504999999999999,1021.0,1.2806666666666666,0.0,0.0,129.812046,0.0,0,2017-02-21
2017-02-21 01:00:00,12.862500000000002,48.814166666666665,6.463583333333335,8.072416666666667,1021.0,1.2855,0.0,0.0,139.9101431,0.0,1,2017-02-21
2017-02-21 02:00:00,12.416666666666666,46.99333333333333,7.317416666666669,9.224416666666668,1020.25,1.1629999999999998,0.0,0.0,139.4982407,0.0,2,2017-02-21
2017-02-21 03:00:00,12.340000000000002,43.98500000000001,7.37925,9.874166666666667,1020.0,1.1885,0.0,0.0,138.56664640000002,0.0,3,2017-02-21
2017-02-21 04:00:00,12.103333333333333,44.110833333333325,7.66975,9.853333333333333,1020.0,1.1770833333333333,0.0,0.0,136.5630175,0.0,4,2017-02-21
2017-02-21 05:00:00,11.559166666666664,45.8025,7.739583333333335,9.6015,1020.0,1.0639166666666666,0.0,0.0,140.9742243,0.0,5,2017-02-21
2017-02-21 06:00:00,11.575833333333335,44.76666666666666,7.43525,9.287416666666667,1020.0,0.9438333333333334,0.0,0.0,158.63914430000003,0.0,6,2017-02-21
2017-02-21 07:00:00,11.099166666666669,47.36416666666667,7.1664166666666675,9.330000000000002,1020.0,17.392083333333336,0.0,0.0,178.9554767,0.0,7,2017-02-21
2017-02-21 08:00:00,11.0025,47.60999999999999,7.8311666666666655,10.378333333333332,1020.0,112.46500000000002,0.0,0.0,256.9747726,0.0,8,2017-02-21
2017-02-21 09:00:00,11.696666666666667,42.87416666666667,7.683333333333333,10.000833333333333,1020.6666666666666,255.8083333333333,0.0,0.0,319.55317030000003,0.0,9,2017-02-21
2017-02-21 10:00:00,12.272499999999999,41.2575,7.896416666666666,10.4,1020.9166666666666,388.3666666666666,0.0,0.0,337.10130089999996,0.0,10,2017-02-21
2017-02-21 11:00:00,13.292500000000002,41.190000000000005,5.3075,7.402,1020.9166666666666,479.675,0.0,0.0,341.81285319999995,0.0,11,2017-02-21
2017-02-21 12:00:00,14.27083333333333,39.09916666666667,5.543583333333333,7.925416666666667,1020.0,516.2416666666666,0.0,0.0,319.77063300000003,0.0,12,2017-02-21
2017-02-21 13:00:00,15.482499999999996,34.23166666666667,5.557416666666666,7.462083333333333,1019.25,510.575,0.0,0.0,307.21430739999994,0.0,13,2017-02-21
2017-02-21 14:00:00,16.315833333333334,33.260000000000005,4.863833333333334,6.435583333333333,1018.5833333333334,452.34166666666664,0.0,0.0,315.4253557,0.0,14,2017-02-21
2017-02-21 15:00:00,16.863333333333333,30.998333333333335,4.095166666666667,5.617416666666667,1018.0,347.34166666666664,0.0,0.0,314.32192610000004,0.0,15,2017-02-21
2017-02-21 16:00:00,17.041666666666668,32.307500000000005,6.197,7.609333333333333,1017.9166666666666,212.39166666666674,0.0,0.0,309.588188,0.0,16,2017-02-21
2017-02-21 17:00:00,16.9125,30.228333333333335,6.6575,8.196083333333332,1017.25,75.00083333333335,0.0,0.0,271.0828484,0.0,17,2017-02-21
2017-02-21 18:00:00,16.788333333333334,32.04666666666667,4.809833333333334,5.7225,1018.0,5.332916666666667,0.0,0.0,234.09284080000003,0.0,18,2017-02-21
2017-02-21 19:00:00,16.585833333333333,32.66416666666667,5.3775,6.099666666666667,1018.3333333333334,1.21125,0.0,0.0,182.36915969999998,0.0,19,2017-02-21
2017-02-21 20:00:00,16.503333333333334,31.082499999999996,4.441083333333333,4.926749999999999,1019.0,1.2296666666666667,0.0,0.0,148.92343830000002,0.0,20,2017-02-21
2017-02-21 21:00:00,16.3275,31.095000000000002,4.834083333333333,5.828166666666665,1019.0,1.2021666666666668,0.0,0.0,139.3153125,0.0,21,2017-02-21
2017-02-21 22:00:00,15.900833333333333,32.01166666666667,4.9355,6.058833333333332,1019.0,1.2597499999999997,0.0,0.0,133.6179572,0.0,22,2017-02-21
2017-02-21 23:00:00,15.081666666666669,35.767500000000005,4.4115,5.4508333333333345,1019.0,1.2435833333333333,0.0,0.0,131.21833270000002,0.0,23,2017-02-21
2017-02-22 00:00:00,14.185,39.910833333333336,4.662916666666667,5.555750000000001,1019.0,1.17,0.0,0.0,165.07846809999998,0.0,0,2017-02-22
2017-02-22 01:00:00,13.690833333333336,39.54,4.876083333333335,5.891166666666667,1019.0,1.20225,0.0,0.0,154.4870509,0.0,1,2017-02-22
2017-02-22 02:00:00,13.208333333333334,40.13916666666667,4.7555000000000005,5.660499999999999,1019.0,1.1700833333333334,0.0,0.0,151.4277128,0.0,2,2017-02-22
2017-02-22 03:00:00,12.8975,42.078333333333326,4.455166666666666,5.723000000000002,1018.1666666666666,1.110083333333333,0.0,0.0,143.0760149,0.0,3,2017-02-22
2017-02-22 04:00:00,12.455000000000004,44.01333333333333,4.163333333333333,5.47175,1018.0,1.0153333333333332,0.0,0.0,142.5167653,0.0,4,2017-02-22
2017-02-22 05:00:00,11.928333333333335,47.56333333333333,4.309916666666667,5.534833333333334,1018.0,0.9831666666666666,0.0,0.0,151.8002668,0.0,5,2017-02-22
